version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,961,1081,1.191944,4.420790,0.118596,6.041125,0.876360
gpu_cuda,961,1081,1.218089,4.433811,0.124898,6.055032,0.948105
gpu_cuda,961,1081,1.238038,4.459489,0.159638,6.108054,0.991076
gpu_cuda,961,1081,1.359811,4.566782,0.117657,6.269931,0.978821
gpu_cuda,961,1081,1.352102,4.547511,0.131200,6.316285,0.870730
gpu_cuda,961,1081,1.478771,4.558240,0.153960,6.494830,0.829863
gpu_cuda,961,1081,1.457260,4.552094,0.190679,6.492486,0.777330
gpu_cuda,961,1081,1.796640,4.602043,0.224639,6.974159,0.777635
gpu_cuda,961,1081,2.286803,8.767153,3.831199,15.209690,0.781419
gpu_cuda,961,1081,1.817994,4.645481,0.245576,7.098327,0.767920
gpu_cuda,961,1081,1.738306,4.754128,0.218388,7.120359,0.769763
gpu_cuda,4,1081,1.595022,0.768553,0.120001,2.685558,0.948073
gpu_cuda,4,1081,1.188350,0.647769,0.113648,2.147113,0.821349
gpu_cuda,4,1081,1.271945,0.640217,0.116981,2.250812,0.747859
gpu_cuda,4,1081,1.190016,0.644489,0.122658,2.205759,0.750641
gpu_cuda,4,1081,1.162984,0.655634,0.120522,2.134040,0.774261
gpu_cuda,4,1081,1.181787,0.725792,0.138491,2.267271,0.703873
gpu_cuda,4,1081,1.177151,0.648706,0.111720,2.136697,0.978078
gpu_cuda,4,1081,1.307414,0.702093,0.113023,2.317688,0.945599
gpu_cuda,4,1081,1.209861,0.652509,0.114325,2.173207,0.855098
gpu_cuda,4,1081,1.208923,0.642405,0.120991,2.179405,0.820250
gpu_cuda,4,1081,1.218558,0.696625,0.128439,2.242531,0.877136
gpu_cuda,4,1081,1.186579,0.643394,0.118492,2.161697,0.870443
gpu_cuda,4,1081,1.191839,0.649957,0.112553,2.151800,0.815621
gpu_cuda,4,1081,1.207621,0.643394,0.111512,2.152895,0.772480
gpu_cuda,4,1081,1.213975,0.646884,0.111773,2.164510,0.831285
gpu_cuda,4,1081,1.260174,0.634124,0.105470,2.241906,0.860612
gpu_cuda,4,1081,1.173766,0.649488,0.112970,2.133727,0.777098
gpu_cuda,961,1081,1.600699,4.149953,0.095418,6.072064,0.817565
gpu_cuda,961,1081,1.195172,4.088025,0.127450,5.615755,0.841251
gpu_cuda,961,1081,1.209184,4.158443,0.147294,5.738778,0.816793
gpu_cuda,961,1081,1.189600,4.186308,0.148856,5.726433,0.817779
gpu_cuda,961,1081,1.209757,4.211204,0.127450,5.749038,0.879157
