version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.782910,0.176356
baseline,4,1081,467,314,0.508407,0.183440
baseline,256,1081,467,314,0.854151,11.243952
baseline,256,1081,467,314,0.837921,11.244525
baseline,256,1081,467,314,0.802115,11.232807
baseline,256,1081,467,314,0.817906,11.185566
baseline,256,1081,467,314,0.872692,11.145617
baseline,256,1081,467,314,0.940556,11.184785
baseline,256,1081,467,314,1.000000,11.163899
baseline,256,1081,467,314,1.000000,11.196087
baseline,256,1081,467,314,1.000000,11.162076
baseline,256,1081,467,314,0.992063,11.158847
baseline,256,1081,467,314,0.927057,11.179316
baseline,256,1081,467,314,0.877960,11.149993
baseline,256,1081,467,314,0.842394,11.187545
baseline,256,1081,467,314,0.802775,11.158587
baseline,256,1081,467,314,0.802420,12.395426
baseline,4,1081,467,314,0.733431,0.189898
baseline,4,1081,467,314,0.685531,0.191044
baseline,4,1081,467,314,0.520128,0.184534
baseline,4,1081,467,314,0.478384,0.173805
baseline,4,1081,467,314,0.619938,0.179690
baseline,4,1081,467,314,0.521612,0.177711
baseline,4,1081,467,314,0.521986,0.178023
baseline,4,1081,467,314,0.567151,0.177138
baseline,4,1081,467,314,0.459647,0.174221
baseline,4,1081,467,314,0.472823,0.175054
baseline,4,1081,467,314,0.832562,0.200888
baseline,4,1081,467,314,0.796884,0.180471
baseline,4,1081,467,314,0.716635,0.178857
baseline,4,1081,467,314,0.743781,0.177451
baseline,4,1081,467,314,0.752480,0.175315
baseline,4,1081,467,314,0.652522,0.174169
baseline,4,1081,467,314,0.722334,0.180940
baseline,4,1081,467,314,0.980486,0.173752
baseline,4,1081,467,314,0.943368,0.178909
baseline,4,1081,467,314,0.845285,0.176460
baseline,4,1081,467,314,0.851626,0.175940
baseline,4,1081,467,314,0.790855,0.175992
baseline,4,1081,467,314,0.953634,0.182503
baseline,4,1081,467,314,0.824048,0.175836
baseline,4,1081,467,314,0.780283,0.178284
baseline,4,1081,467,314,0.805340,0.199950
baseline,4,1081,467,314,0.777570,0.176044
baseline,4,1081,467,314,0.821737,0.181409
baseline,4,1081,467,314,0.673882,0.181096
baseline,4,1081,467,314,0.721474,0.176981
baseline,4,1081,467,314,0.713682,0.175367
baseline,4,1081,467,314,0.683354,0.178596
baseline,4,1081,467,314,0.803247,0.179116
baseline,4,1081,467,314,0.771914,0.179795
baseline,4,1081,467,314,0.609574,0.178960
baseline,4,1081,467,314,0.756895,0.178544
baseline,4,1081,467,314,0.784397,0.180836
baseline,4,1081,467,314,0.509750,0.177138
baseline,4,1081,467,314,0.716007,0.182711
baseline,256,1081,467,314,0.853407,11.286557
baseline,256,1081,467,314,0.840329,11.273328
baseline,256,1081,467,314,0.801759,11.208848
baseline,256,1081,467,314,0.822902,11.212702
baseline,256,1081,467,314,0.875101,11.200305
baseline,256,1081,467,314,0.942432,11.201972
baseline,256,1081,467,314,1.000000,12.326519
baseline,256,1081,467,314,1.000000,11.147597
baseline,256,1081,467,314,1.000000,11.167180
baseline,256,1081,467,314,0.992063,11.163951
baseline,256,1081,467,314,0.927979,11.169993
baseline,256,1081,467,314,0.878703,11.142023
baseline,256,1081,467,314,0.842394,11.182857
baseline,256,1081,467,314,0.801288,11.149160
baseline,256,1081,467,314,0.802032,11.162180
baseline,4,1081,467,314,0.725309,0.190472
baseline,4,1081,467,314,0.649471,0.191930
baseline,4,1081,467,314,0.536112,0.187867
baseline,4,1081,467,314,0.404792,0.175732
baseline,4,1081,467,314,0.653298,0.182086
baseline,4,1081,467,314,0.519283,0.178961
baseline,4,1081,467,314,0.438156,0.176774
baseline,4,1081,467,314,0.497959,0.179950
baseline,4,1081,467,314,0.521191,0.176461
baseline,4,1081,467,314,0.730068,0.180471
baseline,4,1081,467,314,0.684221,0.178804
baseline,4,1081,467,314,0.522327,0.178492
baseline,4,1081,467,314,0.463786,0.194118
baseline,4,1081,467,314,0.622104,0.181200
baseline,4,1081,467,314,0.518024,0.173075
baseline,4,1081,467,314,0.521191,0.178024
