version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.155643,0.608968,0.127711,2.564311,0.869765
gpu_cuda,4,1081,2.085605,0.625166,0.094168,3.021610,0.862328
gpu_cuda,4,1081,1.276271,0.604280,0.088127,2.168732,0.808249
gpu_cuda,4,1081,1.172987,0.607562,0.087605,2.067167,0.621422
gpu_cuda,4,1081,1.208821,0.611207,0.090054,2.118679,0.824625
gpu_cuda,4,1081,1.101736,0.603603,0.089272,2.002480,0.855261
gpu_cuda,4,1081,1.173768,0.614073,0.098126,2.077272,0.776032
gpu_cuda,4,1081,1.137674,0.613864,0.139429,2.101960,0.645347
gpu_cuda,2601,1081,1.581275,9.565672,0.126408,11.501223,0.874209
gpu_cuda,2601,1081,1.656068,9.618329,0.142606,11.661121,0.877053
gpu_cuda,2601,1081,1.747215,9.773019,0.190888,12.163941,0.867272
gpu_cuda,2601,1081,1.899718,9.885051,0.174742,12.398685,0.847356
gpu_cuda,2601,1081,1.885290,9.753435,0.162606,12.194880,0.882843
gpu_cuda,2601,1081,1.892946,9.924688,0.170316,12.478530,0.948671
gpu_cuda,2601,1081,1.804352,10.246307,0.373704,13.086925,0.991076
gpu_cuda,2601,1081,2.104773,9.871666,0.208962,12.806608,0.978821
gpu_cuda,2601,1081,4.882525,13.895323,0.243597,19.518745,0.868676
gpu_cuda,2601,1081,2.286598,9.932239,0.188753,12.947392,0.826776
gpu_cuda,2601,1081,2.010240,9.993803,0.342401,13.245677,0.776442
gpu_cuda,2601,1081,2.524675,10.158910,0.221879,13.453753,0.775226
gpu_cuda,2601,1081,2.034616,10.553916,0.456830,13.815218,0.780675
gpu_cuda,2601,1081,2.304516,10.043700,0.171409,13.038643,0.766433
gpu_cuda,2601,1081,2.141440,10.691366,0.441413,14.262829,0.770684
gpu_cuda,4,1081,1.867737,0.773137,0.189274,3.100362,0.948816
gpu_cuda,4,1081,1.366636,0.679125,0.103439,2.362017,0.825358
gpu_cuda,4,1081,1.397835,0.679333,0.108335,2.428944,0.749346
gpu_cuda,4,1081,1.246009,0.619593,0.100626,2.320401,0.750819
gpu_cuda,4,1081,1.357365,0.764179,0.096512,2.440404,0.775361
gpu_cuda,4,1081,1.182518,0.621625,0.095053,2.096804,0.715383
gpu_cuda,4,1081,1.166529,0.623916,0.094533,2.083575,0.978821
gpu_cuda,4,1081,1.092100,0.607718,0.088491,1.994042,0.942058
gpu_cuda,4,1081,1.233248,0.699229,0.118752,2.304671,0.842343
gpu_cuda,4,1081,1.277572,0.645166,0.124012,2.263421,0.820994
gpu_cuda,4,1081,1.295802,0.634176,0.117606,2.276390,0.775067
gpu_cuda,4,1081,1.176945,0.628447,0.101929,2.098575,0.618625
gpu_cuda,4,1081,1.162987,0.616989,0.107137,2.092898,0.655257
gpu_cuda,4,1081,1.120643,0.640635,0.107606,2.087689,0.830930
gpu_cuda,4,1081,1.184394,0.675479,0.098178,2.168836,0.623442
gpu_cuda,4,1081,1.246947,0.628083,0.095575,2.189618,0.861294
gpu_cuda,4,1081,1.380178,0.698136,0.087293,2.374308,0.853857
gpu_cuda,4,1081,1.214915,0.629125,0.130158,2.195503,0.799779
gpu_cuda,4,1081,1.210228,0.617458,0.098283,2.120607,0.853451
gpu_cuda,4,1081,1.131060,0.670688,0.103751,2.113679,0.772912
gpu_cuda,4,1081,1.124444,0.668813,0.115783,2.118106,0.643892
gpu_cuda,2601,1081,1.546118,9.698173,0.161617,11.927115,0.874209
gpu_cuda,2601,1081,2.041803,9.720414,0.137138,12.309152,0.875565
gpu_cuda,2601,1081,1.607421,9.610203,0.141825,11.607422,0.867272
gpu_cuda,2601,1081,1.735027,9.685049,0.411048,12.112013,0.850687
gpu_cuda,2601,1081,1.768569,9.586297,0.154794,11.936699,0.880256
gpu_cuda,2601,1081,1.999302,7.381210,0.149221,10.388914,0.947717
gpu_cuda,2601,1081,1.994146,7.639026,0.367610,10.906786,0.990332
gpu_cuda,2601,1081,1.988261,7.360324,0.139898,9.941511,0.978255
gpu_cuda,2601,1081,2.071907,7.711111,0.461205,11.150801,0.870907
gpu_cuda,2601,1081,2.064303,7.498243,0.204326,10.780535,0.829363
gpu_cuda,2601,1081,1.693985,8.356434,0.499904,11.166322,0.777008
gpu_cuda,2601,1081,2.125762,8.356537,5.831498,16.669169,0.774483
gpu_cuda,2601,1081,2.123315,7.464493,0.209691,10.179066,0.780675
gpu_cuda,2601,1081,1.597108,7.513608,0.168700,10.168494,0.766999
gpu_cuda,2601,1081,2.195139,7.735174,0.516050,11.364241,0.770507
gpu_cuda,4,1081,1.617265,0.689698,0.190002,2.721241,0.951047
gpu_cuda,4,1081,1.816643,0.543863,0.188336,2.810148,0.825358
gpu_cuda,4,1081,1.073923,0.538707,0.097345,1.935760,0.746194
gpu_cuda,4,1081,1.132935,0.480164,0.085939,1.903988,0.750351
gpu_cuda,4,1081,1.075225,0.475007,0.082449,1.835185,0.774439
gpu_cuda,4,1081,1.112465,0.507248,0.107919,1.951280,0.710743
gpu_cuda,4,1081,1.261478,0.511415,0.091928,2.081751,0.978255
gpu_cuda,4,1081,1.254499,0.500685,0.082345,2.030709,0.939649
gpu_cuda,4,1081,1.035642,0.475893,0.088283,1.832790,0.843264
gpu_cuda,4,1081,1.108351,0.529280,0.074480,1.924770,0.821171
gpu_cuda,4,1081,1.057308,0.480737,0.087866,1.857425,0.772400
