version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.367207,0.906627,0.128700,2.622016,0.714313
gpu_cuda,4,1081,1.400853,0.911054,0.123596,2.704360,0.685973
gpu_cuda,4,1081,1.406790,0.921679,0.125992,2.658579,0.803813
gpu_cuda,4,1081,1.346320,0.912773,0.124585,2.586859,0.772270
gpu_cuda,4,1081,1.359811,0.910117,0.122971,2.596078,0.614747
gpu_cuda,4,1081,1.362883,0.918815,0.123335,2.601650,0.757817
gpu_cuda,4,1081,1.390644,0.942044,0.167867,2.740038,0.782732
gpu_cuda,4,1081,1.411634,0.914127,0.129220,2.682798,0.504689
gpu_cuda,4,1081,1.386373,0.909180,0.129168,2.644203,0.717672
gpu_cuda,256,1081,1.471010,1.736066,0.153127,3.591196,0.853407
gpu_cuda,256,1081,1.407259,1.693201,0.128960,3.459214,0.837921
gpu_cuda,256,1081,1.436843,1.716170,0.141460,3.510622,0.801194
gpu_cuda,256,1081,1.404447,1.706482,0.123961,3.444736,0.819394
gpu_cuda,256,1081,1.408821,1.717003,0.139585,3.488329,0.871205
gpu_cuda,256,1081,1.406895,1.718305,0.188231,3.523904,0.942043
gpu_cuda,256,1081,1.388456,1.713930,0.120939,3.433225,1.000000
gpu_cuda,256,1081,1.401947,1.726014,0.126512,3.459007,1.000000
gpu_cuda,256,1081,1.427312,1.722368,0.120887,3.482965,1.000000
gpu_cuda,256,1081,1.403405,1.707628,0.120263,3.441871,0.991885
gpu_cuda,256,1081,1.481635,1.742681,0.134273,3.576456,0.927057
gpu_cuda,256,1081,1.491218,1.744556,0.128335,3.567601,0.878703
gpu_cuda,256,1081,1.426790,1.731483,0.125158,3.475621,0.842394
gpu_cuda,256,1081,1.401947,1.739243,0.128752,3.478486,0.802775
gpu_cuda,256,1081,1.375228,1.740858,0.126043,3.438642,0.801320
gpu_cuda,4,1081,1.417208,0.921211,0.128074,2.682746,0.826290
gpu_cuda,4,1081,1.417988,0.923763,0.124846,2.676808,0.794540
gpu_cuda,4,1081,1.365852,0.933607,0.138388,2.655505,0.702458
gpu_cuda,4,1081,1.387727,0.917513,0.123179,2.632172,0.727663
gpu_cuda,4,1081,1.357310,0.909961,0.134585,2.633109,0.748229
gpu_cuda,4,1081,1.335019,0.929023,0.158127,2.663631,0.650324
gpu_cuda,4,1081,1.414864,0.975690,0.164482,2.796810,0.977512
gpu_cuda,4,1081,1.402363,0.910534,0.122293,2.656392,0.931889
gpu_cuda,4,1081,1.484604,0.904596,0.119846,2.733423,0.836426
gpu_cuda,4,1081,1.386530,0.929284,0.131408,2.652068,0.846631
gpu_cuda,4,1081,1.370332,0.920794,0.127398,2.620818,0.795527
gpu_cuda,4,1081,1.393092,0.904335,0.124221,2.642224,0.718471
gpu_cuda,4,1081,1.374342,0.962253,0.134012,2.697433,0.947717
gpu_cuda,4,1081,1.379498,0.913762,0.121095,2.681443,0.822804
gpu_cuda,4,1081,1.384290,0.924128,0.125366,2.632745,0.777486
gpu_cuda,4,1081,1.419603,0.901575,0.120471,2.660766,0.736939
gpu_cuda,4,1081,1.366790,0.957930,0.140679,2.686964,0.806229
gpu_cuda,4,1081,1.361113,0.948659,0.157398,2.696964,0.776405
gpu_cuda,4,1081,1.468927,0.916784,0.121877,2.736340,0.822271
gpu_cuda,4,1081,1.385904,0.918867,0.128543,2.636339,0.677956
gpu_cuda,4,1081,1.377207,0.913659,0.123283,2.618109,0.718354
gpu_cuda,4,1081,1.442989,0.916940,0.123283,2.710350,0.710918
gpu_cuda,4,1081,1.426322,0.921107,0.133699,2.707485,0.681479
gpu_cuda,4,1081,1.384915,0.916211,0.123335,2.671131,0.802325
gpu_cuda,4,1081,1.425749,0.906627,0.119794,2.673110,0.617155
